Product_ID,Product_Name,Brand,Category,Sub_Category,Price,Original_Price,Discount_Percentage,Rating,Review_Count,Availability,Seller,Delivery_Days,Product_Popularity,Stock_Status
FLP1381,Reebok Cricket Ball,Reebok,Sports,Cricket,12121.0,14260.0,15,4.3,596,In Stock,SuperStore,1,55.8,Available
FLP1382,MDH Tea Plus,MDH,Groceries,Beverages,1054.5,1110.0,5,1.9,495,In Stock,SuperStore,5,57.5,Available
FLP1383,LG Over-ear Plus,LG,Electronics,Headphones,14761.5,22710.0,35,3.6,1049,Limited Stock,ValueStore,7,54.8,Low Stock
FLP1384,H&M Top,H&M,Fashion,Women's Clothing,6223.0,8890.0,30,3.9,664,In Stock,PrimeSeller,5,62.4,Available
FLP1385,SG Football,SG,Sports,Football,7575.0,15150.0,50,2.7,813,Limited Stock,SuperStore,3,33.6,Low Stock
FLP1386,Philips Microwave Pro,Philips,Home & Kitchen,Kitchen Appliances,29460.0,39280.0,25,5.0,165,Out of Stock,ValueStore,5,60.9,Sold Out
FLP1387,H&M Lehenga 33,H&M,Fashion,Women's Clothing,8781.5,13510.0,35,3.7,97,In Stock,PrimeSeller,3,40.4,Available
FLP1388,Pan Macmillan Finance,Pan Macmillan,Books,Self Help,828.0,1380.0,40,4.4,694,In Stock,EliteSeller,5,85.8,Available
FLP1389,L'Oreal EDT Plus,L'Oreal,Beauty,Fragrances,2436.5,4430.0,45,4.7,822,In Stock,DailyDeals,5,37.9,Available
FLP1390,Philips Mop,Philips,Home & Kitchen,Cleaning,36930.0,49240.0,25,3.4,2328,In Stock,BestDeals,5,74.5,Available
FLP1391,Apple Air,Apple,Electronics,Laptops,4805.0,9610.0,50,4.4,266,In Stock,ShopKart,5,39.9,Available
FLP1392,Oxford Romance,Oxford,Books,Fiction,969.0,1020.0,5,2.9,232,In Stock,BrandHub,5,70.7,Available
FLP1393,Lakme Soap,Lakme,Beauty,Personal Care,2960.0,3700.0,20,4.3,748,In Stock,BestDeals,2,71.6,Available
FLP1394,Usha Wardrobe 55,Usha,Home & Kitchen,Furniture,45189.0,50210.0,10,3.1,208,Out of Stock,SuperStore,5,55.8,Sold Out
FLP1395,L'Oreal Serum Lite,L'Oreal,Beauty,Skincare,2388.0,3980.0,40,3.4,1335,In Stock,PrimeSeller,10,75.5,Available
FLP1396,Hot Wheels Water Gun 56,Hot Wheels,Toys,Outdoor Toys,4980.0,6640.0,25,3.2,977,In Stock,ValueStore,5,48.8,Available
FLP1397,Realme Lite Pro,Realme,Electronics,Smartphones,54834.0,91390.0,40,4.9,280,In Stock,BrandHub,10,96.6,Available
FLP1398,Allen Solly Trolley,Allen Solly,Fashion,Bags,4664.0,8480.0,45,4.0,694,In Stock,FlashSale,2,69.6,Available
FLP1399,Speedo Helmet Ultra,Speedo,Sports,Cricket,10344.5,12170.0,15,3.8,702,Out of Stock,FlashSale,2,33.1,Sold Out
FLP1400,Vivo Earbuds SE,Vivo,Electronics,Headphones,16380.0,16380.0,0,4.5,54,Limited Stock,BrandHub,3,56.5,Low Stock
FLP1401,Himalaya Moisturizer Pro,Himalaya,Beauty,Skincare,216.0,360.0,40,4.7,1164,In Stock,SuperStore,3,71.4,Available
FLP1402,Kissan Rice Ultra,Kissan,Groceries,Staples,836.0,880.0,5,4.0,351,In Stock,RetailWorld,2,81.3,Available
FLP1403,Bajaj Cushion SE,Bajaj,Home & Kitchen,Decor,22526.0,32180.0,30,4.0,875,In Stock,BestDeals,3,54.5,Available
FLP1404,Havells Dustbin 64,Havells,Home & Kitchen,Cleaning,15808.0,19760.0,20,4.0,192,Limited Stock,BestDeals,1,47.6,Low Stock
FLP1405,Nike Handbag,Nike,Fashion,Bags,10449.0,11610.0,10,4.9,1129,Limited Stock,BestDeals,3,62.9,Low Stock
FLP1406,Harper Collins Science Lite,Harper Collins,Books,Non-Fiction,260.0,260.0,0,3.9,246,In Stock,EliteSeller,5,92.8,Available
FLP1407,Sony Compact Ultra,Sony,Electronics,Cameras,7055.0,8300.0,15,3.9,5,In Stock,QuickMart,5,51.2,Available
FLP1408,Rupa Sci-Fi 44,Rupa,Books,Fiction,460.0,920.0,50,3.4,1178,In Stock,DailyDeals,2,62.4,Available
FLP1409,Patanjali Popcorn Max,Patanjali,Groceries,Snacks,500.0,1000.0,50,4.5,47,Limited Stock,SuperStore,1,41.5,Low Stock
FLP1410,Sony Tab Plus,Sony,Electronics,Tablets,78408.0,130680.0,40,4.3,192,Limited Stock,FlashSale,3,72.0,Low Stock
FLP1411,Puma Cap Pro,Puma,Fashion,Accessories,285.0,570.0,50,3.3,1498,In Stock,FlashSale,10,87.5,Available
FLP1412,Nerf Monopoly SE,Nerf,Toys,Board Games,6460.0,7600.0,15,4.8,1503,In Stock,BrandHub,1,99.8,Available
FLP1413,Himalaya Conditioner,Himalaya,Beauty,Haircare,1152.0,1280.0,10,3.4,425,In Stock,ShopKart,3,72.7,Available
FLP1414,Philips Bed,Philips,Home & Kitchen,Furniture,10028.0,25070.0,60,5.0,499,In Stock,PrimeSeller,7,38.9,Available
FLP1415,Apple ANC Headphones Max,Apple,Electronics,Headphones,28530.0,31700.0,10,3.7,297,Limited Stock,SmartBuy,3,31.3,Low Stock
FLP1416,SG Jump Rope,SG,Sports,Fitness,22268.0,23440.0,5,4.0,173,Limited Stock,ShopKart,3,68.4,Low Stock
FLP1417,Samsung Watch Pro 33,Samsung,Electronics,Smartwatches,22836.0,57090.0,60,4.0,199,Out of Stock,TopBrands,3,54.5,Sold Out
FLP1418,Xiaomi Pro,Xiaomi,Electronics,Laptops,2901.0,9670.0,70,5.0,558,Limited Stock,SmartBuy,2,56.1,Low Stock
FLP1419,Kissan Lentils 58,Kissan,Groceries,Staples,562.5,750.0,25,4.9,697,In Stock,ValueStore,5,33.9,Available
FLP1420,WOW Body Wash Ultra,WOW,Beauty,Personal Care,1365.0,2730.0,50,4.8,784,In Stock,ValueStore,3,40.3,Available
FLP1421,Tata Cookies,Tata,Groceries,Snacks,180.0,600.0,70,3.7,779,In Stock,ValueStore,3,60.3,Available
FLP1422,Allen Solly Jacket,Allen Solly,Fashion,Men's Clothing,8827.0,13580.0,35,4.3,47,Out of Stock,ValueStore,2,45.8,Sold Out
FLP1423,Nike Wallet SE,Nike,Fashion,Accessories,1611.5,2930.0,45,5.0,341,Limited Stock,EliteSeller,1,39.3,Low Stock
FLP1424,Apple Fitness Band 58,Apple,Electronics,Smartwatches,7288.0,18220.0,60,3.3,29,In Stock,RetailWorld,3,70.9,Available
FLP1425,Speedo Treadmill 49,Speedo,Sports,Fitness,23562.0,26180.0,10,4.1,398,Out of Stock,FlashSale,1,74.5,Sold Out
FLP1426,L'Oreal Toner 10,L'Oreal,Beauty,Skincare,4810.0,4810.0,0,3.5,291,In Stock,BestDeals,7,54.4,Available
FLP1427,Sony Fitness Band,Sony,Electronics,Smartwatches,46013.5,70790.0,35,4.7,1093,In Stock,RetailWorld,3,78.0,Available
FLP1428,L'Oreal Face Wash,L'Oreal,Beauty,Skincare,2140.0,4280.0,50,3.1,216,In Stock,DailyDeals,1,52.2,Available
FLP1429,Van Heusen Trolley 51,Van Heusen,Fashion,Bags,10683.0,11870.0,10,5.0,62,In Stock,BrandHub,1,58.0,Available
FLP1430,LG Compact,LG,Electronics,Cameras,9366.5,14410.0,35,4.6,77,In Stock,ShopKart,3,88.0,Available
FLP1431,LG ANC Headphones 87,LG,Electronics,Headphones,96291.0,148140.0,35,3.7,716,Out of Stock,MegaMart,5,38.1,Sold Out
FLP1432,Biotique Soap Plus,Biotique,Beauty,Personal Care,2552.0,4640.0,45,3.1,481,In Stock,FlashSale,3,55.7,Available
FLP1433,Britannia Popcorn 62,Britannia,Groceries,Snacks,30.0,60.0,50,4.2,53,In Stock,PrimeSeller,3,33.7,Available
FLP1434,Prestige Table Pro,Prestige,Home & Kitchen,Furniture,20572.0,51430.0,60,3.7,43,In Stock,PrimeSeller,3,99.6,Available
FLP1435,Van Heusen Sling Bag,Van Heusen,Fashion,Bags,12969.0,14410.0,10,4.4,603,Limited Stock,TopBrands,3,100.0,Low Stock
FLP1436,LG Action Cam SE,LG,Electronics,Cameras,87691.5,134910.0,35,4.1,37,Out of Stock,PrimeSeller,5,44.8,Sold Out
FLP1437,Havells Air Fryer 13,Havells,Home & Kitchen,Kitchen Appliances,34800.0,46400.0,25,4.3,862,In Stock,DailyDeals,10,25.2,Available
FLP1438,Usha Table 14,Usha,Home & Kitchen,Furniture,43785.0,48650.0,10,2.7,612,Out of Stock,TechZone,5,42.5,Sold Out
FLP1439,Milton Bed Max,Milton,Home & Kitchen,Furniture,29144.0,36430.0,20,4.0,42,In Stock,RetailWorld,5,81.6,Available
FLP1440,SG Cycle,SG,Sports,Cycling,3867.5,5950.0,35,3.8,44,Out of Stock,BestDeals,2,40.8,Sold Out
FLP1441,Rupa Textbook,Rupa,Books,Educational,660.0,1100.0,40,4.4,2157,In Stock,TechZone,5,76.5,Available
FLP1442,Prestige Candle Max,Prestige,Home & Kitchen,Decor,37136.0,46420.0,20,3.6,234,In Stock,TechZone,2,54.5,Available
FLP1443,H&M Dress 28,H&M,Fashion,Women's Clothing,1089.0,1980.0,45,3.6,231,In Stock,ShopKart,3,61.6,Available
FLP1444,Realme Pro Max,Realme,Electronics,Smartphones,70440.0,93920.0,25,3.7,837,In Stock,TechZone,7,63.4,Available
FLP1445,Van Heusen Saree,Van Heusen,Fashion,Women's Clothing,6700.0,13400.0,50,4.5,1471,In Stock,SmartBuy,2,38.4,Available
FLP1446,Speedo Yoga Wheel,Speedo,Sports,Yoga,1263.0,4210.0,70,4.6,2134,In Stock,QuickMart,5,54.1,Available
FLP1447,Funskool Soft Toy,Funskool,Toys,Dolls,5124.0,7320.0,30,4.5,699,In Stock,TechZone,7,100.0,Available
FLP1448,Bosch Cushion Lite,Bosch,Home & Kitchen,Decor,33453.0,37170.0,10,3.8,236,In Stock,DailyDeals,3,83.1,Available
FLP1449,LG Air,LG,Electronics,Tablets,39512.0,71840.0,45,3.1,43,In Stock,BrandHub,10,79.4,Available
FLP1450,Rupa Reference Pro,Rupa,Books,Educational,667.5,890.0,25,3.4,750,In Stock,ShopKart,1,60.9,Available
FLP1451,Bajaj Detergent 58,Bajaj,Home & Kitchen,Cleaning,59265.0,65850.0,10,3.6,408,In Stock,DailyDeals,5,84.1,Available
FLP1452,Nivea Moisturizer 67,Nivea,Beauty,Skincare,2255.0,4100.0,45,4.7,276,In Stock,ValueStore,2,48.8,Available
FLP1453,Nivea Attar Pro,Nivea,Beauty,Fragrances,832.5,1110.0,25,3.5,1184,In Stock,RetailWorld,7,98.8,Available
FLP1454,Himalaya Trimmer 55,Himalaya,Beauty,Personal Care,3400.0,4250.0,20,5.0,58,Limited Stock,BrandHub,1,81.4,Low Stock
FLP1455,Motorola Mirrorless,Motorola,Electronics,Cameras,46627.5,62170.0,25,3.7,339,In Stock,MegaMart,2,45.2,Available
FLP1456,FabIndia Loafers,FabIndia,Fashion,Footwear,1285.0,2570.0,50,4.0,5,In Stock,TechZone,2,67.2,Available
FLP1457,Sony Compact 67,Sony,Electronics,Cameras,53828.0,134570.0,60,3.3,316,In Stock,BestDeals,3,52.1,Available
FLP1458,Samsung Neckband Pro,Samsung,Electronics,Headphones,35520.0,88800.0,60,4.0,28,In Stock,TopBrands,3,88.5,Available
FLP1459,Pan Macmillan Mystery,Pan Macmillan,Books,Fiction,308.0,770.0,60,4.9,63,In Stock,MegaMart,7,80.6,Available
FLP1460,Fisher-Price Uno,Fisher-Price,Toys,Board Games,1552.0,3880.0,60,3.4,62,In Stock,SmartBuy,3,39.5,Available
FLP1461,W Shirt,W,Fashion,Men's Clothing,4530.5,6970.0,35,3.3,523,In Stock,SuperStore,10,57.0,Available
FLP1462,Kissan Paneer 13,Kissan,Groceries,Dairy,205.0,410.0,50,3.5,685,In Stock,TechZone,10,67.0,Available
FLP1463,Realme 5G,Realme,Electronics,Smartphones,22852.5,41550.0,45,3.6,437,In Stock,DailyDeals,2,100.0,Available
FLP1464,Morphy Richards Sofa,Morphy Richards,Home & Kitchen,Furniture,53303.5,62710.0,15,2.7,1637,Limited Stock,BrandHub,2,68.4,Low Stock
FLP1465,Cello Bed Sheet,Cello,Home & Kitchen,Bedding,12623.0,19420.0,35,3.8,234,In Stock,RetailWorld,5,53.0,Available
FLP1466,Sony 360 Cam,Sony,Electronics,Cameras,19480.0,48700.0,60,5.0,168,In Stock,MegaMart,5,50.6,Available
FLP1467,Funskool Chess 78,Funskool,Toys,Board Games,4829.5,7430.0,35,3.5,1014,In Stock,BrandHub,10,76.8,Available
FLP1468,Milton Frame SE,Milton,Home & Kitchen,Decor,6597.0,21990.0,70,4.7,126,In Stock,ShopKart,5,81.9,Available
FLP1469,Yonex Lock,Yonex,Sports,Cycling,18387.0,20430.0,10,3.9,1651,In Stock,DailyDeals,1,67.7,Available
FLP1470,Morphy Richards Bed,Morphy Richards,Home & Kitchen,Furniture,20530.0,20530.0,0,4.2,6,Limited Stock,SuperStore,5,66.3,Low Stock
FLP1471,Kissan Chips 99,Kissan,Groceries,Snacks,110.0,220.0,50,4.0,1751,Out of Stock,FlashSale,2,36.2,Sold Out
FLP1472,Bosch Air Fryer 30,Bosch,Home & Kitchen,Kitchen Appliances,59080.0,73850.0,20,4.0,22,In Stock,EliteSeller,5,34.5,Available
FLP1473,Oppo Mirrorless,Oppo,Electronics,Cameras,119528.0,149410.0,20,4.4,1108,In Stock,DailyDeals,3,60.7,Available
FLP1474,Inalsa Sofa Pro,Inalsa,Home & Kitchen,Furniture,52368.5,61610.0,15,3.6,375,In Stock,SuperStore,2,58.8,Available
FLP1475,Nike Belt 99,Nike,Fashion,Accessories,12132.0,13480.0,10,3.9,2478,In Stock,ShopKart,3,64.3,Available
FLP1476,Sony Smartwatch 59,Sony,Electronics,Smartwatches,52031.0,74330.0,30,4.6,38,Out of Stock,TechZone,3,36.1,Sold Out
FLP1477,Milton Vase 20,Milton,Home & Kitchen,Decor,38297.0,54710.0,30,5.0,403,In Stock,DailyDeals,3,88.2,Available
FLP1478,Samsung Neckband Pro,Samsung,Electronics,Headphones,72645.0,145290.0,50,4.3,1741,Limited Stock,TopBrands,3,93.8,Low Stock
FLP1479,Penguin Science 73,Penguin,Books,Non-Fiction,148.0,370.0,60,4.4,370,In Stock,RetailWorld,5,64.7,Available
FLP1480,Oppo S SE,Oppo,Electronics,Smartphones,119230.0,119230.0,0,3.5,496,In Stock,BestDeals,3,72.7,Available
FLP1481,Nestle Biscuits Plus,Nestle,Groceries,Snacks,750.0,750.0,0,2.4,594,In Stock,RetailWorld,5,73.0,Available
FLP1482,MDH Namkeen,MDH,Groceries,Snacks,511.5,930.0,45,5.0,303,In Stock,ValueStore,3,79.4,Available
FLP1483,Zara Watch 85,Zara,Fashion,Accessories,1035.0,2070.0,50,3.6,493,Out of Stock,TechZone,5,60.0,Sold Out
FLP1484,Vivo Notebook 90,Vivo,Electronics,Laptops,22027.5,29370.0,25,3.2,438,Limited Stock,EliteSeller,1,57.9,Low Stock
FLP1485,Apple 360 Cam,Apple,Electronics,Cameras,5328.0,5920.0,10,4.9,1157,In Stock,QuickMart,2,51.0,Available
FLP1486,Neutrogena Body Wash 90,Neutrogena,Beauty,Personal Care,1908.0,2120.0,10,3.8,23,In Stock,ValueStore,3,61.5,Available
FLP1487,Xiaomi Pro SE,Xiaomi,Electronics,Laptops,13224.0,22040.0,40,4.9,164,Limited Stock,BestDeals,10,61.0,Low Stock
FLP1488,Adidas Kurti 16,Adidas,Fashion,Women's Clothing,6005.0,12010.0,50,4.8,1501,In Stock,FlashSale,2,28.4,Available
FLP1489,Oppo Pad Max,Oppo,Electronics,Tablets,28332.0,94440.0,70,3.6,1104,In Stock,TechZone,3,67.7,Available
FLP1490,Sony Notebook,Sony,Electronics,Laptops,68205.0,90940.0,25,2.9,304,Limited Stock,BestDeals,2,81.1,Low Stock
FLP1491,Rupa Economics 68,Rupa,Books,Non-Fiction,1282.5,1350.0,5,3.1,483,Limited Stock,PrimeSeller,2,69.2,Low Stock
FLP1492,Xiaomi Fitness Band 24,Xiaomi,Electronics,Smartwatches,77312.0,96640.0,20,4.0,162,In Stock,ValueStore,1,75.0,Available
FLP1493,Xiaomi Pro,Xiaomi,Electronics,Tablets,73441.5,133530.0,45,4.6,104,Limited Stock,ValueStore,7,94.7,Low Stock
FLP1494,Fisher-Price Water Gun,Fisher-Price,Toys,Outdoor Toys,3126.5,4810.0,35,3.7,311,Out of Stock,SmartBuy,2,96.8,Sold Out
FLP1495,Kissan Juice 64,Kissan,Groceries,Beverages,945.0,1350.0,30,4.1,217,In Stock,TopBrands,5,64.3,Available
FLP1496,Wilson Cricket Ball,Wilson,Sports,Cricket,14259.5,15010.0,5,3.8,438,Out of Stock,DailyDeals,7,63.9,Sold Out
FLP1497,MDH Popcorn Plus,MDH,Groceries,Snacks,909.0,1010.0,10,3.5,40,Out of Stock,ValueStore,1,27.2,Sold Out
FLP1498,Sony Tab 47,Sony,Electronics,Tablets,107070.0,107070.0,0,4.1,1832,Limited Stock,SuperStore,2,59.1,Low Stock
FLP1499,Kissan Organic Tea,Kissan,Groceries,Organic,360.0,1200.0,70,3.5,2141,In Stock,TechZone,7,39.5,Available
FLP1500,Van Heusen Belt,Van Heusen,Fashion,Accessories,675.0,900.0,25,4.3,598,In Stock,MegaMart,5,87.8,Available
FLP1501,Motorola Action Cam 74,Motorola,Electronics,Cameras,52524.0,131310.0,60,4.2,384,In Stock,FlashSale,3,97.0,Available
FLP1502,Oppo Pro Max,Oppo,Electronics,Tablets,42360.0,70600.0,40,3.5,185,Out of Stock,PrimeSeller,5,63.3,Sold Out
FLP1503,SS Cricket Bat 23,SS,Sports,Cricket,17413.5,26790.0,35,4.5,840,In Stock,TechZone,10,75.4,Available
FLP1504,Scholastic Guide 70,Scholastic,Books,Educational,792.0,1320.0,40,4.0,577,In Stock,TopBrands,5,63.7,Available
FLP1505,Arihant Romance Lite,Arihant,Books,Fiction,360.0,360.0,0,4.3,88,Limited Stock,DailyDeals,3,54.5,Low Stock
FLP1506,Speedo Yoga Strap,Speedo,Sports,Yoga,12048.0,20080.0,40,4.3,1209,In Stock,TopBrands,2,46.8,Available
FLP1507,Nike Boots Plus,Nike,Fashion,Footwear,1984.0,2480.0,20,3.5,864,Limited Stock,SuperStore,5,68.3,Low Stock
FLP1508,Nestle Energy Drink,Nestle,Groceries,Beverages,380.0,380.0,0,4.8,1495,In Stock,DailyDeals,3,64.0,Available
FLP1509,Puma Loafers 28,Puma,Fashion,Footwear,3468.0,5780.0,40,4.8,646,In Stock,QuickMart,1,61.2,Available
FLP1510,LG Fitness Band 82,LG,Electronics,Smartwatches,109845.0,146460.0,25,3.5,475,Limited Stock,PrimeSeller,10,51.6,Low Stock
FLP1511,Penguin Workbook,Penguin,Books,Educational,174.0,290.0,40,4.0,270,In Stock,ShopKart,2,68.0,Available
FLP1512,Mamaearth Body Wash,Mamaearth,Beauty,Personal Care,357.0,1190.0,70,3.9,1349,In Stock,TopBrands,3,69.2,Available
FLP1513,Allen Solly Trolley 11,Allen Solly,Fashion,Bags,7085.0,14170.0,50,3.6,1005,Limited Stock,PrimeSeller,3,73.7,Low Stock
FLP1514,Allen Solly Belt 64,Allen Solly,Fashion,Accessories,636.0,1590.0,60,4.8,23,In Stock,QuickMart,3,43.7,Available
FLP1515,Hasbro Fashion Doll,Hasbro,Toys,Dolls,1056.0,1320.0,20,2.5,13,Limited Stock,ValueStore,1,71.4,Low Stock
FLP1516,Himalaya Eyeliner 47,Himalaya,Beauty,Makeup,624.0,960.0,35,3.6,236,In Stock,RetailWorld,2,32.5,Available
FLP1517,Speedo Treadmill 91,Speedo,Sports,Fitness,5598.0,9330.0,40,3.9,831,Out of Stock,TechZone,2,50.8,Sold Out
FLP1518,Himalaya Lipstick 86,Himalaya,Beauty,Makeup,392.0,980.0,60,3.8,2182,Out of Stock,ShopKart,3,61.2,Sold Out
FLP1519,Morphy Richards Bed Sheet Plus,Morphy Richards,Home & Kitchen,Bedding,32779.5,50430.0,35,5.0,81,In Stock,RetailWorld,5,59.1,Available
FLP1520,OnePlus Action Cam Ultra,OnePlus,Electronics,Cameras,56820.0,56820.0,0,3.8,450,Limited Stock,SmartBuy,3,85.6,Low Stock
FLP1521,OnePlus Air SE,OnePlus,Electronics,Laptops,63734.0,115880.0,45,3.9,239,Limited Stock,SuperStore,5,39.9,Low Stock
FLP1522,Van Heusen Trolley,Van Heusen,Fashion,Bags,4923.0,5470.0,10,4.7,1751,In Stock,QuickMart,3,67.0,Available
FLP1523,Inalsa Chair,Inalsa,Home & Kitchen,Furniture,29562.0,49270.0,40,4.5,922,Out of Stock,BrandHub,5,39.0,Sold Out
FLP1524,Sony Neo 32,Sony,Electronics,Smartphones,22196.0,55490.0,60,3.1,911,Limited Stock,RetailWorld,3,93.0,Low Stock
FLP1525,Oxford Novel,Oxford,Books,Fiction,112.0,280.0,60,4.2,316,In Stock,TechZone,2,76.2,Available
FLP1526,Vivo Action Cam 15,Vivo,Electronics,Cameras,10602.0,11160.0,5,4.9,267,In Stock,DailyDeals,3,71.0,Available
FLP1527,Apple 5G 45,Apple,Electronics,Smartphones,117648.5,138410.0,15,3.5,159,In Stock,PrimeSeller,1,58.0,Available
FLP1528,Motorola Over-ear Plus,Motorola,Electronics,Headphones,22033.0,40060.0,45,5.0,29,Out of Stock,RetailWorld,3,80.4,Sold Out
FLP1529,ITC Chips 33,ITC,Groceries,Snacks,552.0,1380.0,60,2.8,1000,In Stock,ValueStore,5,69.9,Available
FLP1530,Vivo Air,Vivo,Electronics,Laptops,16020.0,21360.0,25,4.1,838,In Stock,TechZone,5,71.8,Available
FLP1531,FabIndia Kurta,FabIndia,Fashion,Men's Clothing,2458.5,4470.0,45,3.8,4086,Out of Stock,BrandHub,2,34.6,Sold Out
FLP1532,Oppo DSLR 25,Oppo,Electronics,Cameras,15500.0,31000.0,50,3.6,2847,In Stock,ValueStore,5,65.5,Available
FLP1533,Scholastic Romance Lite,Scholastic,Books,Fiction,161.5,190.0,15,3.4,405,Limited Stock,EliteSeller,2,87.8,Low Stock
FLP1534,Himalaya Eyeliner 23,Himalaya,Beauty,Makeup,920.0,1840.0,50,3.3,732,In Stock,TopBrands,2,52.7,Available
FLP1535,Prestige Wardrobe,Prestige,Home & Kitchen,Furniture,8420.0,8420.0,0,4.3,1448,In Stock,FlashSale,2,44.4,Available
FLP1536,Maybelline Serum Lite,Maybelline,Beauty,Skincare,2004.0,3340.0,40,4.0,947,In Stock,PrimeSeller,5,29.7,Available
FLP1537,Reebok Gloves 58,Reebok,Sports,Cycling,246.0,820.0,70,4.6,142,Limited Stock,RetailWorld,3,69.2,Low Stock
FLP1538,Realme Earbuds 82,Realme,Electronics,Headphones,119952.0,133280.0,10,3.5,299,Out of Stock,DailyDeals,3,65.6,Sold Out
FLP1539,Usha Dustbin 88,Usha,Home & Kitchen,Cleaning,22710.0,37850.0,40,4.4,69,In Stock,EliteSeller,3,46.2,Available
FLP1540,Amul Butter 58,Amul,Groceries,Dairy,70.0,70.0,0,4.4,1540,Out of Stock,PrimeSeller,3,78.8,Sold Out
FLP1541,Haldiram's Rice 49,Haldiram's,Groceries,Staples,93.5,110.0,15,3.9,465,In Stock,QuickMart,7,93.9,Available
FLP1542,Samsung Pro 12,Samsung,Electronics,Tablets,50281.0,71830.0,30,2.5,129,In Stock,ShopKart,5,47.1,Available
FLP1543,Adidas Trolley 31,Adidas,Fashion,Bags,11571.0,12180.0,5,3.7,556,In Stock,PrimeSeller,5,52.3,Available
FLP1544,MDH Tea,MDH,Groceries,Beverages,288.0,960.0,70,5.0,481,In Stock,ShopKart,2,82.8,Available
FLP1545,Pan Macmillan Mystery 19,Pan Macmillan,Books,Fiction,172.5,230.0,25,3.8,221,In Stock,MegaMart,3,90.6,Available
FLP1546,Reebok Yoga Block SE,Reebok,Sports,Yoga,6727.0,9610.0,30,3.1,60,In Stock,MegaMart,5,81.1,Available
FLP1547,Barbie Puppet SE,Barbie,Toys,Dolls,744.0,1860.0,60,4.4,556,In Stock,RetailWorld,5,59.0,Available
FLP1548,Bosch Wall Art 91,Bosch,Home & Kitchen,Decor,11025.0,12250.0,10,3.9,367,Out of Stock,FlashSale,3,30.9,Sold Out
FLP1549,Cosco Jersey Max,Cosco,Sports,Football,17595.0,20700.0,15,3.6,739,In Stock,ValueStore,2,70.5,Available
FLP1550,Levi's Shorts 15,Levi's,Fashion,Men's Clothing,2376.0,2640.0,10,5.0,367,In Stock,EliteSeller,3,71.4,Available
FLP1551,Oppo Ultra,Oppo,Electronics,Smartphones,87618.5,92230.0,5,4.5,955,In Stock,BestDeals,5,53.0,Available
FLP1552,LG Sport Band Plus,LG,Electronics,Smartwatches,84168.0,140280.0,40,3.4,401,Out of Stock,TechZone,3,42.4,Sold Out
FLP1553,Yonex Resistance Band,Yonex,Sports,Fitness,10008.0,25020.0,60,3.0,411,In Stock,FlashSale,3,86.2,Available
FLP1554,Usha Frame,Usha,Home & Kitchen,Decor,2970.0,4950.0,40,2.7,1046,In Stock,PrimeSeller,3,99.5,Available
FLP1555,Morphy Richards Frame Lite,Morphy Richards,Home & Kitchen,Decor,1199.0,2180.0,45,5.0,258,Out of Stock,ValueStore,1,72.1,Sold Out
FLP1556,Adidas Boots,Adidas,Fashion,Footwear,6936.0,8160.0,15,4.3,71,Limited Stock,FlashSale,3,49.5,Low Stock
FLP1557,Sony Ultra 70,Sony,Electronics,Laptops,28965.0,96550.0,70,4.0,14,In Stock,SmartBuy,7,44.7,Available
FLP1558,Hasbro Badminton Set Max,Hasbro,Toys,Outdoor Toys,2652.0,6630.0,60,3.9,703,In Stock,RetailWorld,5,72.4,Available
FLP1559,Wilson Football Plus,Wilson,Sports,Football,21411.0,23790.0,10,4.4,484,In Stock,SuperStore,3,65.3,Available
FLP1560,Kissan Energy Drink 97,Kissan,Groceries,Beverages,312.0,1040.0,70,4.6,608,Limited Stock,EliteSeller,2,56.9,Low Stock
FLP1561,FabIndia T-Shirt SE,FabIndia,Fashion,Men's Clothing,3990.0,5700.0,30,5.0,119,Limited Stock,DailyDeals,2,31.3,Low Stock
FLP1562,Sony 5G,Sony,Electronics,Smartphones,13500.0,33750.0,60,4.0,73,In Stock,ShopKart,3,59.9,Available
FLP1563,LG Watch Pro 46,LG,Electronics,Smartwatches,44265.0,68100.0,35,4.3,7,In Stock,ValueStore,2,44.3,Available
FLP1564,Motorola Laptop,Motorola,Electronics,Laptops,29008.0,36260.0,20,3.8,215,In Stock,ShopKart,5,52.2,Available
FLP1565,Milton Bookshelf,Milton,Home & Kitchen,Furniture,23420.0,46840.0,50,3.8,445,In Stock,SuperStore,2,65.7,Available
FLP1566,Van Heusen Wallet SE,Van Heusen,Fashion,Accessories,3866.5,4070.0,5,3.7,248,Limited Stock,SuperStore,3,62.7,Low Stock
FLP1567,Penguin Sci-Fi,Penguin,Books,Fiction,247.5,450.0,45,2.5,287,In Stock,FlashSale,2,100.0,Available
FLP1568,Oppo Action Cam 15,Oppo,Electronics,Cameras,119070.0,132300.0,10,4.8,1172,In Stock,BrandHub,2,81.8,Available
FLP1569,Haldiram's Paneer,Haldiram's,Groceries,Dairy,1112.0,1390.0,20,4.3,214,Out of Stock,PrimeSeller,7,56.0,Sold Out
FLP1570,Scholastic Guide 14,Scholastic,Books,Educational,440.0,880.0,50,3.4,360,In Stock,QuickMart,1,48.7,Available
FLP1571,Harper Collins Practice Papers,Harper Collins,Books,Educational,968.5,1490.0,35,4.5,765,Out of Stock,TechZone,3,69.8,Sold Out
FLP1572,H&M Saree Pro,H&M,Fashion,Women's Clothing,2655.0,2950.0,10,3.9,252,In Stock,EliteSeller,5,27.8,Available
